-181.427, -54.997, 14.928, 23.050
-181.424, -55.496, 14.977, 23.083
-181.421, -55.996, 15.027, 23.116
-181.417, -56.498, 15.076, 23.149
-181.413, -57.002, 15.126, 23.182
-181.410, -57.508, 15.176, 23.215
-181.406, -58.015, 15.226, 23.248
-181.403, -58.524, 15.277, 23.281
-181.399, -59.034, 15.327, 23.314
-181.395, -59.546, 15.377, 23.347
-181.392, -60.060, 15.428, 23.380
-181.388, -60.576, 15.479, 23.413
-181.384, -61.093, 15.530, 23.446
-181.381, -61.612, 15.581, 23.479
-181.377, -62.133, 15.632, 23.512
-181.373, -62.655, 15.684, 23.545
-181.370, -63.179, 15.736, 23.578
-181.366, -63.705, 15.787, 23.611
-181.362, -64.233, 15.839, 23.644
-181.358, -64.762, 15.891, 23.677
-181.354, -65.293, 15.944, 23.710
-181.350, -65.826, 15.996, 23.743
-181.346, -66.360, 16.049, 23.776
-181.343, -66.896, 16.101, 23.809
-181.339, -67.435, 16.154, 23.842
-181.335, -67.974, 16.207, 23.875
-181.331, -68.516, 16.260, 23.908
-181.327, -69.059, 16.314, 23.941
-181.323, -69.604, 16.367, 23.974
-181.319, -70.151, 16.421, 24.007
-181.314, -70.700, 16.475, 24.040
-181.310, -71.251, 16.529, 24.073
-181.306, -71.803, 16.583, 24.106
-181.302, -72.357, 16.637, 24.139
-181.298, -72.913, 16.692, 24.172
-181.294, -73.471, 16.746, 24.205
-181.290, -74.030, 16.801, 24.238
-181.285, -74.592, 16.856, 24.271
-181.281, -75.155, 16.911, 24.304
-181.277, -75.720, 16.967, 24.337
-181.272, -76.287, 17.022, 24.370
-181.268, -76.856, 17.078, 24.403
-181.264, -77.427, 17.134, 24.436
-181.259, -77.999, 17.190, 24.469
-181.255, -78.574, 17.246, 24.502
-181.251, -79.150, 17.302, 24.535
-181.246, -79.728, 17.359, 24.568
-181.242, -80.308, 17.415, 24.601
-181.237, -80.890, 17.472, 24.634
-181.233, -81.474, 17.529, 24.667
-181.228, -82.060, 17.586, 24.700
-181.223, -82.647, 17.643, 24.733
-181.219, -83.237, 17.701, 24.766
-181.214, -83.828, 17.758, 24.799
-181.209, -84.422, 17.816, 24.832
-181.205, -85.017, 17.874, 24.865
-181.200, -85.614, 17.932, 24.898
-181.195, -86.214, 17.991, 24.931
-181.190, -86.815, 18.049, 24.964
-181.186, -87.418, 18.108, 24.997
-181.181, -88.023, 18.166, 25.030
-181.176, -88.630, 18.224, 25.063
-181.171, -89.239, 18.281, 25.096
-181.166, -89.850, 18.337, 25.129
-181.161, -90.462, 18.389, 25.162
-181.156, -91.076, 18.439, 25.195
-181.151, -91.692, 18.483, 25.228
-181.146, -92.309, 18.521, 25.261
-181.141, -92.927, 18.551, 25.294
-181.136, -93.546, 18.570, 25.327
-181.131, -94.164, 18.577, 25.360
-181.126, -94.783, 18.570, 25.393
-181.121, -95.401, 18.547, 25.426
-181.116, -96.018, 18.508, 25.459
-181.110, -96.633, 18.454, 25.492
-181.105, -97.245, 18.386, 25.525
-181.100, -97.855, 18.306, 25.558
-181.095, -98.463, 18.217, 25.591
-181.090, -99.066, 18.119, 25.624
-181.085, -99.667, 18.017, 25.657
-181.080, -100.264, 17.912, 25.690
-181.075, -100.858, 17.807, 25.723
-181.069, -101.448, 17.704, 25.756
-181.064, -102.035, 17.603, 25.789
-181.059, -102.619, 17.507, 25.822
-181.054, -103.200, 17.416, 25.855
-181.049, -103.778, 17.332, 25.888
-181.044, -104.354, 17.255, 25.921
-181.039, -104.927, 17.185, 25.954
-181.034, -105.498, 17.122, 25.987
-181.029, -106.068, 17.067, 26.020
-181.024, -106.636, 17.019, 26.053
-181.019, -107.202, 16.978, 26.086
-181.013, -107.768, 16.945, 26.119
-181.008, -108.332, 16.918, 26.152
-181.003, -108.896, 16.897, 26.185
-180.998, -109.459, 16.883, 26.218
-180.993, -110.022, 16.874, 26.251
-180.988, -110.585, 16.869, 26.284
-180.983, -111.147, 16.870, 26.317
-180.978, -111.710, 16.874, 26.350
-180.972, -112.273, 16.881, 26.383
-180.967, -112.836, 16.891, 26.416
-180.962, -113.400, 16.903, 26.449
-180.957, -113.964, 16.916, 26.482
-180.951, -114.529, 16.930, 26.515
-180.946, -115.093, 16.944, 26.548
-180.941, -115.659, 16.958, 26.581
-180.936, -116.225, 16.970, 26.614
-180.930, -116.791, 16.980, 26.647
-180.925, -117.357, 16.987, 26.680
-180.920, -117.923, 16.990, 26.713
-180.914, -118.490, 16.989, 26.746
-180.909, -119.056, 16.982, 26.779
-180.903, -119.621, 16.969, 26.812
-180.898, -120.186, 16.950, 26.845
-180.893, -120.751, 16.924, 26.878
-180.887, -121.314, 16.892, 26.911
-180.882, -121.876, 16.854, 26.944
-180.876, -122.436, 16.809, 26.977
-180.871, -122.995, 16.760, 27.010
-180.866, -123.552, 16.706, 27.043
-180.860, -124.107, 16.649, 27.076
-180.855, -124.660, 16.589, 27.109
-180.849, -125.211, 16.528, 27.142
-180.844, -125.760, 16.466, 27.175
-180.838, -126.307, 16.404, 27.208
-180.833, -126.852, 16.343, 27.241
-180.828, -127.395, 16.285, 27.274
-180.822, -127.936, 16.228, 27.307
-180.817, -128.476, 16.175, 27.340
-180.811, -129.014, 16.125, 27.373
-180.806, -129.550, 16.078, 27.406
-180.800, -130.085, 16.035, 27.439
-180.795, -130.618, 15.996, 27.472
-180.789, -131.151, 15.961, 27.505
-180.784, -131.682, 15.930, 27.538
-180.778, -132.212, 15.902, 27.571
-180.773, -132.742, 15.878, 27.604
-180.768, -133.271, 15.858, 27.637
-180.762, -133.799, 15.840, 27.670
-180.756, -134.327, 15.825, 27.703
-180.751, -134.854, 15.812, 27.736
-180.745, -135.381, 15.801, 27.769
-180.740, -135.908, 15.792, 27.802
-180.734, -136.434, 15.784, 27.835
-180.729, -136.960, 15.776, 27.868
-180.723, -137.486, 15.769, 27.901
-180.717, -138.012, 15.761, 27.934
-180.712, -138.537, 15.753, 27.967
-180.706, -139.062, 15.744, 28.000
-180.701, -139.587, 15.733, 28.033
-180.695, -140.111, 15.720, 28.066
-180.689, -140.634, 15.705, 28.099
-180.683, -141.157, 15.688, 28.132
-180.678, -141.680, 15.668, 28.165
-180.672, -142.201, 15.645, 28.198
-180.666, -142.722, 15.620, 28.231
-180.661, -143.242, 15.591, 28.264
-180.655, -143.761, 15.561, 28.297
-180.649, -144.278, 15.528, 28.330
-180.643, -144.795, 15.493, 28.363
-180.637, -145.310, 15.456, 28.396
-180.632, -145.824, 15.418, 28.429
-180.626, -146.337, 15.378, 28.462
-180.620, -146.849, 15.339, 28.495
-180.614, -147.359, 15.298, 28.528
-180.608, -147.868, 15.258, 28.561
-180.602, -148.375, 15.219, 28.594
-180.597, -148.881, 15.180, 28.627
-180.591, -149.386, 15.143, 28.660
-180.585, -149.890, 15.106, 28.693
-180.579, -150.393, 15.071, 28.726
-180.573, -150.894, 15.038, 28.759
-180.567, -151.395, 15.007, 28.792
-180.561, -151.894, 14.977, 28.825
-180.555, -152.393, 14.949, 28.858
-180.549, -152.890, 14.923, 28.891
-180.543, -153.387, 14.898, 28.924
-180.537, -153.883, 14.875, 28.957
-180.531, -154.379, 14.854, 28.990
-180.525, -154.873, 14.833, 29.023
-180.519, -155.367, 14.814, 29.056
-180.513, -155.861, 14.796, 29.089
-180.507, -156.353, 14.778, 29.122
-180.501, -156.846, 14.761, 29.155
-180.495, -157.337, 14.745, 29.188
-180.489, -157.828, 14.728, 29.221
-180.483, -158.319, 14.711, 29.254
-180.476, -158.809, 14.694, 29.287
-180.470, -159.298, 14.676, 29.320
-180.464, -159.787, 14.657, 29.353
-180.458, -160.275, 14.638, 29.386
-180.451, -160.762, 14.617, 29.419
-180.445, -161.249, 14.596, 29.452
-180.439, -161.735, 14.574, 29.485
-180.433, -162.220, 14.550, 29.518
-180.426, -162.704, 14.525, 29.551
-180.420, -163.188, 14.500, 29.584
-180.413, -163.671, 14.473, 29.617
-180.407, -164.152, 14.446, 29.650
-180.400, -164.633, 14.418, 29.683
-180.394, -165.113, 14.389, 29.716
-180.387, -165.591, 14.360, 29.749
-180.381, -166.069, 14.330, 29.782
-180.374, -166.546, 14.300, 29.815
-180.368, -167.022, 14.271, 29.848
-180.361, -167.497, 14.241, 29.881
-180.354, -167.971, 14.212, 29.914
-180.348, -168.444, 14.184, 29.947
-180.341, -168.916, 14.155, 29.980
-180.334, -169.387, 14.128, 30.013
-180.327, -169.857, 14.101, 30.046
-180.320, -170.326, 14.075, 30.079
-180.313, -170.795, 14.049, 30.112
-180.306, -171.262, 14.025, 30.145
-180.299, -171.729, 14.001, 30.178
-180.292, -172.195, 13.978, 30.211
-180.285, -172.661, 13.955, 30.244
-180.278, -173.125, 13.933, 30.277
-180.271, -173.589, 13.912, 30.310
-180.264, -174.052, 13.891, 30.343
-180.256, -174.515, 13.870, 30.376
-180.249, -174.977, 13.850, 30.409
-180.241, -175.438, 13.830, 30.442
-180.233, -175.898, 13.810, 30.475
-180.226, -176.358, 13.790, 30.508
-180.217, -176.817, 13.770, 30.541
-180.209, -177.276, 13.750, 30.574
-180.200, -177.733, 13.729, 30.607
-180.191, -178.190, 13.708, 30.640
-180.181, -178.647, 13.687, 30.673
-180.171, -179.102, 13.666, 30.706
-180.160, -179.557, 13.644, 30.739
-180.148, -180.011, 13.621, 30.772
-180.136, -180.464, 13.599, 30.805
-180.122, -180.917, 13.575, 30.838
-180.107, -181.369, 13.552, 30.871
-180.092, -181.819, 13.528, 30.904
-180.075, -182.269, 13.504, 30.937
-180.057, -182.719, 13.480, 30.970
-180.038, -183.167, 13.455, 31.003
-180.017, -183.614, 13.431, 31.036
-179.994, -184.061, 13.406, 31.069
-179.970, -184.506, 13.381, 31.102
-179.944, -184.951, 13.356, 31.135
-179.916, -185.394, 13.332, 31.168
-179.887, -185.837, 13.308, 31.201
-179.856, -186.279, 13.284, 31.234
-179.823, -186.720, 13.260, 31.267
-179.787, -187.160, 13.237, 31.300
-179.750, -187.599, 13.214, 31.333
-179.710, -188.037, 13.190, 31.366
-179.668, -188.474, 13.168, 31.399
-179.624, -188.910, 13.146, 31.432
-179.578, -189.345, 13.124, 31.465
-179.529, -189.779, 13.103, 31.498
-179.478, -190.212, 13.081, 31.531
-179.425, -190.644, 13.061, 31.564
-179.368, -191.075, 13.039, 31.597
-179.310, -191.505, 13.019, 31.630
-179.249, -191.935, 12.999, 31.663
-179.186, -192.363, 12.979, 31.696
-179.120, -192.790, 12.959, 31.729
-179.051, -193.215, 12.938, 31.762
-178.981, -193.640, 12.918, 31.795
-178.907, -194.064, 12.897, 31.828
-178.830, -194.486, 12.877, 31.861
-178.752, -194.907, 12.857, 31.894
-178.671, -195.328, 12.837, 31.927
-178.588, -195.747, 12.816, 31.960
-178.502, -196.164, 12.795, 31.993
-178.413, -196.581, 12.775, 32.026
-178.322, -196.996, 12.754, 32.059
-178.229, -197.410, 12.737, 32.092
-178.133, -197.823, 12.723, 32.125
-178.035, -198.236, 12.714, 32.158
-177.935, -198.647, 12.709, 32.191
-177.832, -199.058, 12.710, 32.224
-177.727, -199.469, 12.717, 32.257
-177.619, -199.879, 12.729, 32.290
-177.509, -200.289, 12.747, 32.323
-177.397, -200.700, 12.770, 32.356
-177.282, -201.111, 12.797, 32.389
-177.165, -201.522, 12.830, 32.422
-177.046, -201.934, 12.866, 32.455
-176.924, -202.346, 12.907, 32.488
-176.799, -202.759, 12.951, 32.521
-176.672, -203.173, 12.998, 32.554
-176.542, -203.588, 13.048, 32.587
-176.410, -204.004, 13.102, 32.620
-176.276, -204.421, 13.158, 32.653
-176.139, -204.840, 13.216, 32.686
-176.000, -205.260, 13.276, 32.719
-175.858, -205.680, 13.338, 32.752
-175.714, -206.103, 13.402, 32.785
-175.567, -206.527, 13.466, 32.818
-175.417, -206.952, 13.533, 32.851
-175.265, -207.378, 13.599, 32.884
-175.110, -207.806, 13.668, 32.917
-174.953, -208.236, 13.736, 32.950
-174.793, -208.667, 13.805, 32.983
-174.631, -209.100, 13.876, 33.016
-174.467, -209.534, 13.945, 33.049
-174.299, -209.969, 14.016, 33.082
-174.130, -210.407, 14.086, 33.115
-173.958, -210.845, 14.156, 33.148
-173.783, -211.285, 14.225, 33.181
-173.606, -211.727, 14.295, 33.214
-173.426, -212.170, 14.363, 33.247
-173.243, -212.615, 14.432, 33.280
-173.059, -213.061, 14.499, 33.313
-172.871, -213.508, 14.566, 33.346
-172.681, -213.957, 14.632, 33.379
-172.489, -214.407, 14.697, 33.412
-172.294, -214.858, 14.760, 33.445
-172.097, -215.310, 14.823, 33.478
-171.898, -215.764, 14.885, 33.511
-171.696, -216.218, 14.945, 33.544
-171.491, -216.674, 15.004, 33.577
-171.284, -217.131, 15.062, 33.610
-171.075, -217.589, 15.118, 33.643
-170.864, -218.048, 15.174, 33.676
-170.650, -218.508, 15.227, 33.709
-170.435, -218.969, 15.280, 33.742
-170.217, -219.430, 15.332, 33.775
-169.997, -219.893, 15.382, 33.808
-169.774, -220.356, 15.431, 33.841
-169.550, -220.820, 15.480, 33.874
-169.323, -221.285, 15.527, 33.907
-169.095, -221.750, 15.574, 33.940
-168.864, -222.217, 15.620, 33.973
-168.632, -222.684, 15.665, 34.006
-168.398, -223.151, 15.710, 34.039
-168.161, -223.620, 15.754, 34.072
-167.923, -224.089, 15.798, 34.105
-167.683, -224.559, 15.842, 34.138
-167.441, -225.029, 15.885, 34.171
-167.197, -225.500, 15.929, 34.204
-166.951, -225.972, 15.973, 34.237
-166.704, -226.445, 16.017, 34.270
-166.454, -226.918, 16.061, 34.303
-166.203, -227.392, 16.106, 34.336
-165.950, -227.867, 16.151, 34.369
-165.695, -228.342, 16.196, 34.402
-165.439, -228.818, 16.242, 34.435
-165.181, -229.296, 16.288, 34.468
-164.921, -229.774, 16.335, 34.501
-164.659, -230.252, 16.383, 34.534
-164.396, -230.732, 16.431, 34.567
-164.131, -231.213, 16.480, 34.600
-163.864, -231.695, 16.529, 34.633
-163.596, -232.177, 16.579, 34.666
-163.326, -232.661, 16.630, 34.699
-163.054, -233.146, 16.681, 34.732
-162.781, -233.632, 16.733, 34.765
-162.506, -234.119, 16.785, 34.798
-162.230, -234.607, 16.838, 34.831
-161.952, -235.096, 16.892, 34.864
-161.673, -235.586, 16.946, 34.897
-161.392, -236.078, 17.000, 34.930
-161.109, -236.571, 17.056, 34.963
-160.825, -237.065, 17.111, 34.996
-160.540, -237.560, 17.167, 35.029
-160.253, -238.057, 17.224, 35.062
-159.964, -238.555, 17.281, 35.095
-159.674, -239.055, 17.339, 35.128
-159.383, -239.555, 17.397, 35.161
-159.090, -240.058, 17.455, 35.194
-158.796, -240.562, 17.514, 35.227
-158.501, -241.067, 17.573, 35.260
-158.205, -241.574, 17.632, 35.293
-157.907, -242.083, 17.692, 35.326
-157.608, -242.593, 17.752, 35.359
-157.308, -243.105, 17.812, 35.392
-157.007, -243.618, 17.873, 35.425
-156.704, -244.133, 17.933, 35.458
-156.401, -244.650, 17.994, 35.491
-156.097, -245.169, 18.055, 35.524
-155.792, -245.689, 18.116, 35.557
-155.486, -246.212, 18.178, 35.590
-155.179, -246.736, 18.239, 35.623
-154.871, -247.263, 18.301, 35.656
-154.563, -247.791, 18.363, 35.689
-154.255, -248.322, 18.425, 35.722
-153.946, -248.855, 18.487, 35.755
-153.637, -249.389, 18.548, 35.788
-153.328, -249.927, 18.610, 35.821
-153.019, -250.466, 18.672, 35.854
-152.710, -251.008, 18.734, 35.887
-152.400, -251.553, 18.796, 35.920
-152.092, -252.100, 18.858, 35.953
-151.783, -252.649, 18.920, 35.986
-151.475, -253.202, 18.982, 36.019
-151.168, -253.757, 19.043, 36.052
-150.862, -254.314, 19.104, 36.085
-150.557, -254.875, 19.163, 36.118
-150.253, -255.438, 19.221, 36.151
-149.950, -256.004, 19.277, 36.184
-149.648, -256.573, 19.329, 36.217
-149.349, -257.145, 19.377, 36.250
-149.051, -257.719, 19.421, 36.283
-148.756, -258.296, 19.457, 36.316
-148.463, -258.875, 19.487, 36.349
-148.172, -259.456, 19.506, 36.382
-147.884, -260.039, 19.513, 36.415
-147.600, -260.623, 19.508, 36.448
-147.318, -261.209, 19.489, 36.481
-147.041, -261.795, 19.455, 36.514
-146.768, -262.381, 19.407, 36.547
-146.499, -262.966, 19.346, 36.580
-146.235, -263.552, 19.273, 36.613
-145.975, -264.136, 19.190, 36.646
-145.720, -264.719, 19.102, 36.679
-145.470, -265.301, 19.013, 36.712
-145.224, -265.883, 18.927, 36.745
-144.984, -266.463, 18.845, 36.778
-144.748, -267.043, 18.770, 36.811
-144.517, -267.622, 18.702, 36.844
-144.291, -268.201, 18.642, 36.877
-144.069, -268.779, 18.590, 36.910
-143.852, -269.358, 18.546, 36.943
-143.638, -269.937, 18.511, 36.976
-143.429, -270.517, 18.484, 37.009
-143.224, -271.098, 18.464, 37.042
-143.022, -271.679, 18.452, 37.075
-142.825, -272.262, 18.446, 37.108
-142.630, -272.845, 18.447, 37.141
-142.440, -273.430, 18.453, 37.174
-142.253, -274.017, 18.464, 37.207
-142.069, -274.605, 18.481, 37.240
-141.888, -275.194, 18.501, 37.273
-141.711, -275.786, 18.526, 37.306
-141.536, -276.379, 18.554, 37.339
-141.365, -276.975, 18.586, 37.372
-141.196, -277.572, 18.621, 37.405
-141.031, -278.171, 18.659, 37.438
-140.868, -278.773, 18.699, 37.471
-140.708, -279.377, 18.741, 37.504
-140.551, -279.983, 18.785, 37.537
-140.397, -280.591, 18.831, 37.570
-140.245, -281.201, 18.878, 37.603
-140.096, -281.814, 18.925, 37.636
-139.950, -282.429, 18.972, 37.669
-139.806, -283.046, 19.020, 37.702
-139.666, -283.666, 19.066, 37.735
-139.528, -284.287, 19.111, 37.768
-139.392, -284.911, 19.153, 37.801
-139.260, -285.536, 19.191, 37.834
-139.131, -286.164, 19.226, 37.867
-139.004, -286.793, 19.254, 37.900
-138.881, -287.423, 19.274, 37.933
-138.760, -288.054, 19.285, 37.966
-138.643, -288.686, 19.284, 37.999
-138.528, -289.317, 19.271, 38.032
-138.417, -289.949, 19.244, 38.065
-138.310, -290.580, 19.202, 38.098
-138.205, -291.209, 19.147, 38.131
-138.104, -291.837, 19.079, 38.164
-138.006, -292.463, 19.000, 38.197
-137.912, -293.086, 18.912, 38.230
-137.822, -293.706, 18.817, 38.263
-137.734, -294.324, 18.716, 38.296
-137.650, -294.939, 18.613, 38.329
-137.570, -295.551, 18.509, 38.362
-137.492, -296.160, 18.406, 38.395
-137.418, -296.766, 18.306, 38.428
-137.348, -297.369, 18.209, 38.461
-137.281, -297.969, 18.118, 38.494
-137.216, -298.567, 18.032, 38.527
-137.155, -299.163, 17.952, 38.560
-137.097, -299.757, 17.879, 38.593
-137.042, -300.348, 17.812, 38.626
-136.991, -300.938, 17.753, 38.659
-136.942, -301.527, 17.701, 38.692
-136.895, -302.114, 17.655, 38.725
-136.852, -302.700, 17.616, 38.758
-136.811, -303.285, 17.584, 38.791
-136.773, -303.870, 17.558, 38.824
-136.738, -304.454, 17.537, 38.857
-136.705, -305.037, 17.522, 38.890
-136.675, -305.620, 17.511, 38.923
-136.648, -306.204, 17.506, 38.956
-136.623, -306.787, 17.504, 38.989
-136.602, -307.370, 17.505, 39.022
-136.582, -307.954, 17.510, 39.055
-136.566, -308.538, 17.517, 39.088
-136.552, -309.122, 17.526, 39.121
-136.541, -309.707, 17.536, 39.154
-136.533, -310.292, 17.547, 39.187
-136.527, -310.877, 17.558, 39.220
-136.525, -311.463, 17.569, 39.253
-136.525, -312.049, 17.578, 39.286
-136.528, -312.635, 17.586, 39.319
-136.534, -313.221, 17.592, 39.352
-136.543, -313.807, 17.593, 39.385
-136.555, -314.394, 17.591, 39.418
-136.570, -314.980, 17.584, 39.451
-136.588, -315.565, 17.572, 39.484
-136.608, -316.150, 17.554, 39.517
-136.632, -316.734, 17.530, 39.550
-136.659, -317.316, 17.499, 39.583
-136.689, -317.897, 17.463, 39.616
-136.722, -318.477, 17.421, 39.649
-136.757, -319.055, 17.374, 39.682
-136.796, -319.631, 17.322, 39.715
-136.838, -320.205, 17.266, 39.748
-136.883, -320.777, 17.208, 39.781
-136.931, -321.347, 17.147, 39.814
-136.983, -321.914, 17.085, 39.847
-137.037, -322.479, 17.023, 39.880
-137.094, -323.042, 16.961, 39.913
-137.154, -323.602, 16.901, 39.946
-137.218, -324.160, 16.842, 39.979
-137.285, -324.716, 16.785, 40.012
-137.356, -325.269, 16.732, 40.045
-137.429, -325.821, 16.681, 40.078
-137.506, -326.370, 16.634, 40.111
-137.585, -326.917, 16.591, 40.144
-137.669, -327.463, 16.551, 40.177
-137.755, -328.007, 16.516, 40.210
-137.844, -328.549, 16.483, 40.243
-137.938, -329.090, 16.454, 40.276
-138.034, -329.629, 16.428, 40.309
-138.135, -330.167, 16.406, 40.342
-138.238, -330.704, 16.386, 40.375
-138.345, -331.239, 16.369, 40.408
-138.456, -331.773, 16.355, 40.441
-138.570, -332.305, 16.342, 40.474
-138.688, -332.837, 16.331, 40.507
-138.810, -333.367, 16.321, 40.540
-138.935, -333.896, 16.312, 40.573
-139.065, -334.424, 16.303, 40.606
-139.198, -334.951, 16.295, 40.639
-139.335, -335.476, 16.286, 40.672
-139.476, -336.000, 16.277, 40.705
-139.620, -336.523, 16.267, 40.738
-139.768, -337.044, 16.255, 40.771
-139.920, -337.564, 16.242, 40.804
-140.075, -338.082, 16.227, 40.837
-140.234, -338.598, 16.209, 40.870
-140.396, -339.113, 16.190, 40.903
-140.562, -339.625, 16.167, 40.936
-140.731, -340.136, 16.143, 40.969
-140.903, -340.645, 16.115, 41.002
-141.078, -341.152, 16.085, 41.035
-141.256, -341.656, 16.053, 41.068
-141.437, -342.159, 16.019, 41.101
-141.620, -342.659, 15.982, 41.134
-141.806, -343.157, 15.944, 41.167
-141.994, -343.653, 15.905, 41.200
-142.185, -344.146, 15.864, 41.233
-142.377, -344.637, 15.823, 41.266
-142.572, -345.126, 15.782, 41.299
-142.769, -345.612, 15.741, 41.332
-142.968, -346.097, 15.700, 41.365
-143.169, -346.579, 15.660, 41.398
-143.371, -347.059, 15.621, 41.431
-143.575, -347.536, 15.584, 41.464
-143.781, -348.012, 15.547, 41.497
-143.988, -348.486, 15.513, 41.530
-144.197, -348.958, 15.480, 41.563
-144.407, -349.429, 15.449, 41.596
-144.619, -349.897, 15.419, 41.629
-144.832, -350.364, 15.392, 41.662
-145.047, -350.829, 15.369, 41.695
-145.263, -351.293, 15.351, 41.728
-145.481, -351.756, 15.338, 41.761
-145.700, -352.218, 15.331, 41.794
-145.920, -352.679, 15.330, 41.827
-146.142, -353.140, 15.335, 41.860
-146.366, -353.600, 15.345, 41.893
-146.591, -354.060, 15.361, 41.926
-146.817, -354.520, 15.382, 41.959
-147.045, -354.981, 15.408, 41.992
-147.275, -355.441, 15.438, 42.025
-147.506, -355.902, 15.473, 42.058
-147.739, -356.364, 15.512, 42.091
-147.973, -356.827, 15.554, 42.124
-148.209, -357.290, 15.600, 42.157
-148.446, -357.754, 15.648, 42.190
-148.685, -358.220, 15.700, 42.223
-148.926, -358.686, 15.754, 42.256
-149.168, -359.154, 15.811, 42.289
-149.412, -359.624, 15.870, 42.322
-149.657, -360.094, 15.931, 42.355
-149.904, -360.566, 15.994, 42.388
-150.153, -361.040, 16.059, 42.421
-150.403, -361.515, 16.125, 42.454
-150.655, -361.992, 16.193, 42.487
-150.908, -362.471, 16.262, 42.520
-151.163, -362.952, 16.332, 42.553
-151.420, -363.434, 16.403, 42.586
-151.678, -363.919, 16.476, 42.619
-151.938, -364.405, 16.549, 42.652
-152.199, -364.893, 16.623, 42.685
-152.462, -365.383, 16.698, 42.718
-152.726, -365.875, 16.773, 42.751
-152.992, -366.369, 16.849, 42.784
-153.260, -366.866, 16.925, 42.817
-153.529, -367.364, 17.002, 42.850
-153.799, -367.864, 17.080, 42.883
-154.071, -368.367, 17.157, 42.916
-154.344, -368.872, 17.235, 42.949
-154.619, -369.378, 17.313, 42.982
-154.895, -369.888, 17.391, 43.015
-155.173, -370.399, 17.470, 43.048
-155.452, -370.912, 17.548, 43.081
-155.732, -371.428, 17.627, 43.114
-156.013, -371.946, 17.705, 43.147
-156.296, -372.466, 17.783, 43.180
-156.580, -372.989, 17.862, 43.213
-156.866, -373.514, 17.940, 43.246
-157.153, -374.041, 18.018, 43.279
-157.440, -374.570, 18.096, 43.312
-157.729, -375.102, 18.173, 43.345
-158.020, -375.636, 18.251, 43.378
-158.311, -376.172, 18.328, 43.411
-158.603, -376.711, 18.405, 43.444
-158.897, -377.252, 18.481, 43.477
-159.191, -377.795, 18.557, 43.510
-159.487, -378.341, 18.633, 43.543
-159.783, -378.889, 18.708, 43.576
-160.081, -379.439, 18.783, 43.609
-160.379, -379.991, 18.858, 43.642
-160.678, -380.546, 18.931, 43.675
-160.978, -381.104, 19.005, 43.708
-161.279, -381.663, 19.078, 43.741
-161.580, -382.225, 19.150, 43.774
-161.883, -382.790, 19.222, 43.807
-162.185, -383.356, 19.294, 43.840
-162.489, -383.925, 19.365, 43.873
-162.793, -384.497, 19.435, 43.906
-163.098, -385.070, 19.505, 43.939
-163.403, -385.646, 19.574, 43.972
-163.709, -386.225, 19.642, 44.005
-164.015, -386.805, 19.710, 44.038
-164.321, -387.388, 19.778, 44.071
-164.628, -387.974, 19.845, 44.104
-164.936, -388.561, 19.911, 44.137
-165.243, -389.151, 19.977, 44.170
-165.551, -389.744, 20.042, 44.203
-165.859, -390.338, 20.107, 44.236
-166.167, -390.935, 20.171, 44.269
-166.476, -391.534, 20.235, 44.302
-166.784, -392.136, 20.299, 44.335
-167.092, -392.740, 20.362, 44.368
-167.401, -393.346, 20.424, 44.401
-167.709, -393.955, 20.486, 44.434
-168.018, -394.566, 20.548, 44.467
-168.326, -395.180, 20.610, 44.500
-168.634, -395.795, 20.671, 44.533
-168.942, -396.413, 20.732, 44.566
-169.249, -397.034, 20.792, 44.599
-169.556, -397.657, 20.853, 44.632
-169.863, -398.282, 20.913, 44.665
-170.170, -398.910, 20.973, 44.698
-170.476, -399.540, 21.033, 44.731
-170.782, -400.172, 21.093, 44.764
-171.087, -400.807, 21.153, 44.797
-171.392, -401.445, 21.212, 44.830
-171.697, -402.085, 21.272, 44.863
-172.001, -402.727, 21.330, 44.896
-172.304, -403.372, 21.388, 44.929
-172.606, -404.019, 21.444, 44.962
-172.908, -404.668, 21.498, 44.995
-173.208, -405.320, 21.549, 45.028
-173.508, -405.974, 21.595, 45.061
-173.807, -406.630, 21.636, 45.094
-174.104, -407.288, 21.670, 45.127
-174.400, -407.947, 21.694, 45.160
-174.695, -408.608, 21.707, 45.193
-174.987, -409.269, 21.706, 45.226
-175.278, -409.931, 21.688, 45.259
-175.566, -410.592, 21.653, 45.292
-175.852, -411.253, 21.601, 45.325
-176.135, -411.912, 21.531, 45.358
-176.414, -412.570, 21.447, 45.391
-176.691, -413.225, 21.349, 45.424
-176.964, -413.879, 21.240, 45.457
-177.233, -414.529, 21.123, 45.490
-177.499, -415.177, 21.002, 45.523
-177.761, -415.822, 20.877, 45.556
-178.019, -416.464, 20.752, 45.589
-178.273, -417.103, 20.629, 45.622
-178.523, -417.740, 20.508, 45.655
-178.769, -418.374, 20.393, 45.688
-179.012, -419.005, 20.283, 45.721
-179.251, -419.634, 20.179, 45.754
-179.486, -420.262, 20.082, 45.787
-179.717, -420.887, 19.993, 45.820
-179.945, -421.511, 19.911, 45.853
-180.169, -422.134, 19.837, 45.886
-180.390, -422.756, 19.770, 45.919
-180.608, -423.376, 19.711, 45.952
-180.822, -423.996, 19.659, 45.985
-181.033, -424.616, 19.615, 46.018
-181.241, -425.235, 19.577, 46.051
-181.446, -425.854, 19.546, 46.084
-181.648, -426.473, 19.521, 46.117
